order_id,user_id,session_id,event_id,order_type,ticker,purchase_amount_krw,price_per_share_krw,fractional_shares,integer_shares,commission_krw,status,error_code,order_timestamp
ORD_d870211c498d,USR_6327a63b1d94,SES_4a114a5e6c6b,EVT_51df7f48f56d,integer,AAPL,1000000,250000,,4,2500,success,,2025-03-02 06:18:39.425000
ORD_d668544c63d0,USR_3b5c55079854,SES_afa813c6ac84,EVT_3e251fa5a80f,integer,AAPL,2250000,250000,,9,5625,success,,2025-03-04 22:56:10.361000
ORD_2c544af5dcdc,USR_a007ad5fb5b3,SES_05ec7da78ded,EVT_b4f3a2eabb5c,integer,NVDA,4500000,900000,,5,11250,success,,2025-03-05 12:34:26.164000
ORD_e3937c04d8ab,USR_95bc31f09e87,SES_63661966ceed,EVT_19c5b05152ca,integer,AAPL,750000,250000,,3,1875,canceled,잔고부족,2025-03-04 12:13:27.179000
ORD_62752c1b45ee,USR_0a01f25c0c66,SES_28a1c60554c7,EVT_282ce9d2617c,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-01 04:38:43.427000
ORD_ed477895ede4,USR_ce6b6789c357,SES_293946cfc35f,EVT_d42ce3a855ee,integer,TSLL,135000,15000,,9,338,success,,2025-03-03 19:52:01.352000
ORD_548e34d811ab,USR_bf38b00e2e79,SES_391d2a1f271c,EVT_d7c07dda057c,integer,MSFT,3120000,520000,,6,7800,success,,2025-03-05 12:45:12.891000
ORD_44c0205a61aa,USR_b35cfc9a54d1,SES_fe1a7063440a,EVT_261bf17fda89,integer,MSFT,3120000,520000,,6,7800,success,,2025-03-07 05:25:44.366000
ORD_255d5e77966e,USR_72e86c687aff,SES_193359aac389,EVT_3bbb58a4f3a3,integer,PLTR,480000,80000,,6,1200,success,,2025-03-06 23:48:23.454000
ORD_86e4fa2fd3c4,USR_46dbf4641cc4,SES_05c24fe12111,EVT_d2b1b3ae2422,integer,PLTR,800000,80000,,10,2000,success,,2025-03-07 09:50:00.665000
ORD_b571bf232199,USR_a7a89d42a501,SES_019a5557f49d,EVT_5e75092c6b26,integer,NVDA,4500000,900000,,5,11250,success,,2025-03-01 23:54:45.221000
ORD_31ea8bf20ef6,USR_1186178c1c5a,SES_d5327f76015d,EVT_dcbbcb688d98,integer,TSLL,30000,15000,,2,75,success,,2025-03-02 22:14:42.754000
ORD_6623e2df2971,USR_504619b48a56,SES_7ec424720152,EVT_c3c3a642a08e,integer,PLTR,720000,80000,,9,1800,success,,2025-03-02 23:49:40.210000
ORD_ff47b89cfb61,USR_44d59110d3c4,SES_cb4af031e565,EVT_6b31f86e4452,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-06 08:44:37.905000
ORD_31917dd8e13f,USR_f33c6de763fc,SES_c84e852bb036,EVT_4a65bf1040b3,integer,PLTR,240000,80000,,3,600,success,,2025-03-07 23:47:32.045000
ORD_1b6824464875,USR_a54584d6902d,SES_8a9eeadf584b,EVT_9a7309f3df2a,integer,AAPL,1250000,250000,,5,3125,success,,2025-03-03 04:12:55.910000
ORD_156f42f63445,USR_5f6004adb786,SES_9f91c111b9b3,EVT_cac8d8a547a5,integer,TSLA,2240000,280000,,8,5600,success,,2025-03-05 22:26:03.340000
ORD_ea6b54c8b4a0,USR_75f16697178d,SES_9d221bfa591b,EVT_7fb212540b03,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-02 22:34:35.233000
ORD_38a8d4e2b978,USR_b72251716d5f,SES_570da09137d1,EVT_7bb0679ab9ed,integer,AAPL,500000,250000,,2,1250,success,,2025-03-07 23:14:22.587000
ORD_a828fc23bf97,USR_6b5a4b97f774,SES_8d81a21c3aa3,EVT_25bd72b17c4c,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-05 23:39:48.194000
ORD_30863ff9913e,USR_889a73867509,SES_bf380cc7f19a,EVT_3bc105d18fe5,integer,TSLA,1120000,280000,,4,2800,success,,2025-03-07 10:25:04.222000
ORD_e96cb4172db0,USR_bb2702b9f457,SES_3e6e703cd47c,EVT_27be354c1d5a,integer,TSLA,560000,280000,,2,1400,success,,2025-03-04 22:47:25.343000
ORD_ef86fc36d8a4,USR_9cdaf053ca26,SES_dfe2c3855bd8,EVT_36b7d2fb04a9,integer,PLTR,240000,80000,,3,600,success,,2025-03-02 23:53:35.316000
ORD_c83456ada85e,USR_f9f2bd0b850d,SES_8ea9c75f536f,EVT_e60c9ed750f5,fractional,GOOGL,17000,240000,0.0708,,42,success,,2025-03-05 13:01:20.655000
ORD_3bbb9218cc03,USR_39f49734a3e2,SES_95a5cf07e141,EVT_1fe8c5a37cd6,integer,NVDA,3600000,900000,,4,9000,success,,2025-03-07 17:13:06.918000
ORD_e5aaa252652d,USR_2bc4aad76b07,SES_d4e5b9a411ce,EVT_978b858e4924,integer,PLTR,400000,80000,,5,1000,success,,2025-03-07 05:13:45.282000
ORD_1c485fc7e971,USR_446430cffda3,SES_cd13516e8fba,EVT_8237bcdf5455,fractional,NVDA,15000,900000,0.0167,,38,success,,2025-03-04 23:26:10.720000
ORD_b9ab57ff6c54,USR_a04e849ef583,SES_64388f05b4ba,EVT_a82ab19f32ec,integer,AAPL,750000,250000,,3,1875,success,,2025-03-02 21:41:01.246000
ORD_5a1677033591,USR_80bce74059cd,SES_23b34ef1730e,EVT_4d78e09a3629,integer,PLTR,240000,80000,,3,600,success,,2025-03-06 07:16:19.614000
ORD_345943c035db,USR_9ebfbf087d85,SES_d70adacf9685,EVT_38c3ff6f5b2c,integer,GOOGL,1680000,240000,,7,4200,success,,2025-03-02 22:16:29.906000
ORD_29697bcb3dae,USR_eb6139af59fc,SES_984bff2a16b1,EVT_948b4cb4bade,integer,TQQQ,150000,75000,,2,375,success,,2025-03-03 23:01:33.953000
ORD_4058819f1563,USR_4b285398f4b6,SES_6e19e90e67bc,EVT_104316eb3be0,integer,NVDA,2700000,900000,,3,6750,success,,2025-03-02 05:09:10.483000
ORD_74770a5fd558,USR_d0a496075d42,SES_a9bd419dab0e,EVT_ae9768e4ba15,integer,NVDA,3600000,900000,,4,9000,success,,2025-03-04 12:12:20.343000
ORD_98ebc6f4f4b5,USR_cbbe7d34276e,SES_f5be57c3a379,EVT_6d33107217cc,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-06 09:02:46.271000
ORD_0023d9cf16dd,USR_354da872f42c,SES_939fa95f8c15,EVT_edbbab9f1d4e,integer,AAPL,2500000,250000,,10,6250,success,,2025-03-01 07:03:05.505000
ORD_3c71892b2d68,USR_7e8c87d5a886,SES_93639e2923c6,EVT_2c5229c2f33f,fractional,TSLA,9000,280000,0.0321,,22,success,,2025-03-02 08:25:55.093000
ORD_5fddf86e98c9,USR_0fab8c9fd652,SES_cdbdfb2b40b0,EVT_8a28cfa3bb77,integer,TSLA,840000,280000,,3,2100,success,,2025-03-07 06:13:45.305000
ORD_c873642dd828,USR_f87a1da07dcc,SES_f8b84736b5b1,EVT_9ef91b138094,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-07 02:40:37.623000
ORD_329d977e9046,USR_b53c5b97559a,SES_fc0989ecf63e,EVT_058830ddb158,integer,PLTR,480000,80000,,6,1200,success,,2025-03-06 23:18:40.248000
ORD_d5d729727155,USR_05fa80f9ddb4,SES_3f5d3ff18a45,EVT_b74ca2536bb4,integer,TSLA,1960000,280000,,7,4900,success,,2025-03-05 18:20:30.118000
ORD_22f5ee3051f4,USR_09cc49fd5e4c,SES_6bb5c9468be6,EVT_d352e70db032,integer,TSLL,135000,15000,,9,338,success,,2025-03-07 06:51:27.970000
ORD_95dde2e6e3da,USR_c182bbd3e240,SES_8a0485fcf64e,EVT_13d47185e8f1,integer,IONQ,400000,40000,,10,1000,success,,2025-03-06 07:25:32.568000
ORD_3ff0a1c1e12c,USR_06a9e95f693c,SES_04b2fd2f8ae7,EVT_ee551e16b8e3,integer,NVDA,6300000,900000,,7,15750,success,,2025-03-03 07:23:41.143000
ORD_c0258bc2a3f3,USR_75cf5ad41f7e,SES_2486cd54f443,EVT_ff98dc79710a,integer,PLTR,160000,80000,,2,400,success,,2025-03-06 22:58:14.539000
ORD_4352dfa58e33,USR_013f9e471dfa,SES_198aa2f580d8,EVT_2126cccdd6c6,integer,TQQQ,450000,75000,,6,1125,canceled,네트워크오류,2025-03-02 23:03:19.055000
ORD_279b1c476363,USR_81905acfcf97,SES_fe3020d90a29,EVT_300d4b9010ec,integer,QQQ,580000,580000,,1,1450,success,,2025-03-03 07:33:35.340000
ORD_d20b0e0a4e07,USR_d9b1521e60f5,SES_bd9c171f4169,EVT_033471839e61,integer,TSLA,2800000,280000,,10,7000,success,,2025-03-02 11:50:44.322000
ORD_e1ab750d03d3,USR_901402f38093,SES_4975bbf1082c,EVT_cb7b14d794a7,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-07 11:10:48.294000
ORD_fa0414554dab,USR_0a9d50dd3ad1,SES_67b0b7862dda,EVT_7fc8da36d207,integer,QQQ,5220000,580000,,9,13050,success,,2025-03-07 17:33:55.622000
ORD_f9aa4640079b,USR_67f439000c69,SES_8924bfd36d06,EVT_9f6bc702cc25,integer,TSLL,60000,15000,,4,150,success,,2025-03-01 23:31:46.146000
ORD_fef46f6532b7,USR_ac34a207892f,SES_d815edad7cd5,EVT_2a13294df4c5,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-05 23:32:34.636000
ORD_20ed88d86d97,USR_22da2f3aeb96,SES_8833d0194685,EVT_70951ffeb96b,integer,TSLA,2240000,280000,,8,5600,success,,2025-03-02 12:20:42.351000
ORD_95671c97f455,USR_950efac0954c,SES_32a7fc9d0147,EVT_953b6b568ee0,integer,NVDA,5400000,900000,,6,13500,success,,2025-03-02 08:47:58.252000
ORD_084eefd766e9,USR_4bb0b12f68ce,SES_eba797d9a6e6,EVT_dceb1d4f6a01,integer,MSFT,520000,520000,,1,1300,success,,2025-03-03 05:22:02.563000
ORD_05e88938cc2f,USR_a49bd1aafc6a,SES_fbc91873b707,EVT_2677ba4e4b4a,integer,TQQQ,300000,75000,,4,750,success,,2025-03-06 22:21:43.878000
ORD_81d9031dbb3e,USR_355b4533a09c,SES_ae6d09d7862a,EVT_a4617ee49fb2,integer,AAPL,1000000,250000,,4,2500,success,,2025-03-05 09:17:57.345000
ORD_ab8c8ecb7d38,USR_9edaa96f5237,SES_b7eb156686e8,EVT_955b3c24603d,integer,PLTR,560000,80000,,7,1400,success,,2025-03-04 12:11:24.731000
ORD_2b55fae6026a,USR_97ddf974d7d8,SES_d171ee96b12f,EVT_8080fa2b4ecd,integer,AAPL,750000,250000,,3,1875,success,,2025-03-02 22:42:02.508000
ORD_9df3360e8d5f,USR_febbc5d8fc4b,SES_a83c2602963f,EVT_8bbb8d25e56f,integer,NVDA,8100000,900000,,9,20250,success,,2025-03-06 22:11:58.401000
ORD_bc93b91e3f5f,USR_5757ded938ec,SES_8f40bffc651f,EVT_74729d5804e8,integer,PLTR,400000,80000,,5,1000,canceled,잔고부족,2025-03-07 06:17:43.722000
ORD_b4260de7d037,USR_0e6c3ac8ae73,SES_04b21d64f0ee,EVT_6282fed656aa,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-02 20:21:15.439000
ORD_0c34a768b16d,USR_80b23bd266ac,SES_19c242296221,EVT_8e304d78ae7e,integer,TSLA,560000,280000,,2,1400,success,,2025-03-07 23:55:26.247000
ORD_25a0da8950f4,USR_0c7f51335a87,SES_9ebb4ab72f78,EVT_7d7f0d5ac943,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-05 22:48:39.867000
ORD_d04b385f4498,USR_2505224ec90b,SES_51eeacbec54b,EVT_c1194323f9df,integer,TSLA,840000,280000,,3,2100,success,,2025-03-02 14:41:28.881000
ORD_768a4c4bd289,USR_f362ec9644ce,SES_67f10c06ac2c,EVT_8d31084673ed,integer,TSLA,2800000,280000,,10,7000,success,,2025-03-05 22:17:13.096000
ORD_dc78025fdc42,USR_ea6c8af5ceac,SES_ddba6a8bf171,EVT_d4c7b0241833,fractional,NVDA,26000,900000,0.0289,,65,success,,2025-03-07 07:27:24.672000
ORD_1c30152900b3,USR_adaf6e86fce6,SES_9604441f1b83,EVT_d0c990fc9531,fractional,TSLA,12000,280000,0.0429,,30,success,,2025-03-07 06:43:13.507000
ORD_b907c9538251,USR_3d5aadc58fff,SES_21dc2435c358,EVT_49f159f2e2f2,integer,MSFT,4680000,520000,,9,11700,success,,2025-03-06 18:51:41.869000
ORD_031d3d2941de,USR_087feb8aec96,SES_b41da8814539,EVT_259a154356a1,integer,GOOGL,960000,240000,,4,2400,success,,2025-03-07 06:48:47.075000
ORD_1c33e7eb5ff6,USR_51631bf57f86,SES_a0f5eefe7097,EVT_513970c0255d,integer,QQQ,1160000,580000,,2,2900,success,,2025-03-07 23:33:02.539000
ORD_1933e81bd842,USR_a3ae76103797,SES_ebd1a8c3b2eb,EVT_7e37735f0d4d,integer,NVDA,3600000,900000,,4,9000,success,,2025-03-02 10:55:32.064000
ORD_260d670eb2e3,USR_49ba75dfa2e0,SES_bbdfac246472,EVT_c1af41507396,integer,TQQQ,675000,75000,,9,1688,success,,2025-03-03 02:41:31.222000
ORD_4ec1149ff9b5,USR_de1b9465c704,SES_37e12cc87ac8,EVT_eaaeee02242a,integer,NVDA,4500000,900000,,5,11250,success,,2025-03-03 22:35:21.978000
ORD_fccaf60f4f0b,USR_c0354c174291,SES_09118be078ca,EVT_6c0fee41c854,integer,TSLA,560000,280000,,2,1400,success,,2025-03-06 16:58:07.543000
ORD_f9e05438697f,USR_0be5842a3c52,SES_c2e42bcf4115,EVT_2ec4c77cff0a,integer,IONQ,120000,40000,,3,300,success,,2025-03-05 13:40:38.171000
ORD_88089c0593b5,USR_538d5fd56432,SES_a136fd7a78af,EVT_a2fde562abcf,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-07 03:07:50.839000
ORD_9d40e765bf99,USR_e5ed562db00c,SES_7f7feb2ab547,EVT_a4b920ab7c97,fractional,TSLA,16000,280000,0.0571,,40,success,,2025-03-01 12:19:25.427000
ORD_be88b13ef446,USR_eb72f834a95d,SES_6a6a954e3198,EVT_9d9b6c7e9ea4,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-04 23:06:23.448000
ORD_0edf10e97540,USR_d2137cef4339,SES_8f74d545a09e,EVT_fe94fbdeb355,integer,AAPL,2500000,250000,,10,6250,success,,2025-03-03 22:17:41.160000
ORD_a5b8bc4dd30c,USR_0eca7648f6f2,SES_c31f9ce043ed,EVT_bbe5c3c254c6,integer,MSFT,1040000,520000,,2,2600,success,,2025-03-03 08:14:43.232000
ORD_041eb8f7ed8d,USR_76f5626cd256,SES_c1bad07a1b68,EVT_234c07ad1138,integer,NVDA,8100000,900000,,9,20250,success,,2025-03-05 08:13:36.382000
ORD_1e0ec750e655,USR_93890e1319cb,SES_7da7caa592d5,EVT_60c528c46b43,integer,TSLA,2240000,280000,,8,5600,success,,2025-03-05 06:42:38.437000
ORD_2e28f5d952c2,USR_4fdd8f2d3570,SES_f035d4568f33,EVT_d490a87c6ce6,integer,MSFT,5200000,520000,,10,13000,success,,2025-03-03 08:48:51.694000
ORD_4e76695232f0,USR_bda037ceb14e,SES_8a3630acefeb,EVT_8dcbe288c51a,integer,PLTR,800000,80000,,10,2000,success,,2025-03-02 02:11:31.640000
ORD_48eb560034c4,USR_193a350446a3,SES_99fd81d8c524,EVT_5e06b9cc547e,integer,TSLA,1960000,280000,,7,4900,success,,2025-03-03 23:11:54.475000
ORD_c94705e27c0c,USR_d2d5faf9f807,SES_9f5fefa1a2fd,EVT_e7447d4090eb,integer,TSLA,1120000,280000,,4,2800,success,,2025-03-03 23:54:40.075000
ORD_e250ca41edbb,USR_59b9a99db265,SES_5a71929eeaa3,EVT_9ad68454863b,integer,TSLA,1960000,280000,,7,4900,success,,2025-03-07 23:58:17.073000
ORD_831ef6e72920,USR_428eb630e19b,SES_fa260b373e73,EVT_dbb86fe3b460,integer,TSLA,1120000,280000,,4,2800,success,,2025-03-01 08:59:53.498000
ORD_08de80dba823,USR_6715fb22e342,SES_0bd15aca0a86,EVT_858b0758e0df,integer,TSLA,840000,280000,,3,2100,success,,2025-03-02 14:11:53.227000
ORD_2d78d26df737,USR_24ea3a0ea44f,SES_f89407a4c552,EVT_63bc43a55633,integer,NVDA,1800000,900000,,2,4500,success,,2025-03-05 11:56:26.489000
ORD_3a8e797899cb,USR_37a40cca70fe,SES_07e12cd7f18a,EVT_4e6b27a3ffca,integer,AAPL,500000,250000,,2,1250,success,,2025-03-06 23:27:24.947000
ORD_dff03c50c8ea,USR_e870fdf201f2,SES_d2e63925a195,EVT_247c6f5d9dfb,integer,AAPL,2000000,250000,,8,5000,success,,2025-03-05 12:55:34.473000
ORD_8f7ace8666b9,USR_b90ff5f96614,SES_8d00fa823e46,EVT_69c59d6cca82,integer,TQQQ,750000,75000,,10,1875,canceled,네트워크오류,2025-03-01 11:06:57.421000
ORD_401d8ef4998a,USR_326c1f01946d,SES_3d4c948f9eb3,EVT_facd19ab3d58,integer,GOOGL,2400000,240000,,10,6000,success,,2025-03-06 13:42:14.674000
ORD_d2a3b2692ae8,USR_1bd628d7fa9e,SES_11cfd1a6e0b4,EVT_610f2452bd67,integer,TSLA,2800000,280000,,10,7000,success,,2025-03-05 22:52:53.971000
ORD_df0c1f50b90e,USR_cdca7deb5c90,SES_5fba4b0553a1,EVT_62cf0070e356,integer,NVDA,6300000,900000,,7,15750,success,,2025-03-01 12:22:28.254000
ORD_a084c2f99314,USR_7b16a9e275f4,SES_b32d3befbc1d,EVT_bdb8387f7560,integer,MSFT,5200000,520000,,10,13000,success,,2025-03-01 20:19:09.203000
ORD_76f68985e4a6,USR_500f4d758c4a,SES_bc2be40bd632,EVT_15165dfa050f,integer,GOOGL,240000,240000,,1,600,canceled,한도초과,2025-03-01 22:32:40.400000
ORD_f380f2d04f93,USR_f1b7933cac74,SES_11316ea9c64a,EVT_226dc8e13033,integer,GOOGL,1440000,240000,,6,3600,success,,2025-03-07 07:01:42.439000
ORD_98e8609a2a4c,USR_58a96342b984,SES_a6107650257c,EVT_2c323f181c4c,integer,MSFT,3640000,520000,,7,9100,success,,2025-03-07 13:33:34.104000
ORD_5afbf9eca3a7,USR_bda4a6346f05,SES_6ab742fda890,EVT_36bd804874d6,integer,TQQQ,225000,75000,,3,562,canceled,네트워크오류,2025-03-04 13:40:12.526000
ORD_eb184511ae47,USR_bf511743359c,SES_2e3ea294bb52,EVT_614080834da4,integer,TSLA,1960000,280000,,7,4900,success,,2025-03-01 22:29:48.326000
ORD_55e7ec5e5314,USR_b170f771ce69,SES_24c4c48bda4a,EVT_81ed78e1b167,integer,MSFT,520000,520000,,1,1300,success,,2025-03-05 12:13:29.910000
ORD_839cf98b383d,USR_af855a2c7bb6,SES_d89c1ee8fc2d,EVT_751248607ea4,integer,GOOGL,1920000,240000,,8,4800,success,,2025-03-01 19:01:16.791000
ORD_2ce055079a2d,USR_c4d650a74f8b,SES_c138c31f625e,EVT_269e9774de73,integer,TSLA,1960000,280000,,7,4900,success,,2025-03-03 07:19:51.781000
ORD_375685fdd3c1,USR_b5a713528aa5,SES_892df8a4bf4a,EVT_d70b746ca426,integer,TSLA,1120000,280000,,4,2800,success,,2025-03-01 18:09:43.449000
ORD_f8be3631f23b,USR_ab39ce6c187a,SES_5922665151ce,EVT_eab93d1d7714,integer,TQQQ,675000,75000,,9,1688,success,,2025-03-06 18:59:58.729000
ORD_aad512d42316,USR_05bd65160e13,SES_31131f956b42,EVT_6d9ada24ad43,integer,NVDA,5400000,900000,,6,13500,success,,2025-03-02 14:45:59.841000
ORD_a7ac96cdecc6,USR_48677984f33c,SES_30e6fe7522b5,EVT_dbae7e43f165,integer,AAPL,2250000,250000,,9,5625,success,,2025-03-07 19:18:23.567000
ORD_b1944d70d55b,USR_749e70adc7b0,SES_1ff988433417,EVT_9b8025cf2115,integer,TSLA,2240000,280000,,8,5600,success,,2025-03-05 14:01:12.256000
ORD_259f3d982253,USR_1252096c7503,SES_1ce06fc66f89,EVT_2d5b553644d1,integer,GOOGL,1680000,240000,,7,4200,success,,2025-03-03 17:52:15.137000
ORD_09d727e41dd5,USR_9713cf76f855,SES_f8036955cfbc,EVT_6808ac4159d2,integer,TSLA,1400000,280000,,5,3500,success,,2025-03-07 12:10:03.920000
ORD_33ade2f17687,USR_2c763ee1fdd5,SES_182568d4edb7,EVT_dd1cef908a0d,integer,PLTR,240000,80000,,3,600,success,,2025-03-03 22:54:59.521000
ORD_becc1dd054a8,USR_fedd684c2aa2,SES_bf7ca5a80eb2,EVT_5391e072d9c3,integer,TSLA,280000,280000,,1,700,success,,2025-03-01 22:02:56.986000
ORD_97a174b7c644,USR_b8d2d57d948b,SES_e2dc21bebc0d,EVT_54a44eaf7b31,integer,PLTR,640000,80000,,8,1600,success,,2025-03-06 12:23:22.095000
ORD_668ff78dec2e,USR_6b0143430c5b,SES_bda5e78e60be,EVT_d8dbab99f99e,integer,NVDA,1800000,900000,,2,4500,success,,2025-03-06 22:54:43.211000
ORD_035bfc124b21,USR_7c1c600fef69,SES_e30420fbe13e,EVT_b35a51cdd50a,integer,TQQQ,300000,75000,,4,750,success,,2025-03-02 05:03:22.414000
ORD_7d88341104c9,USR_4e59b580c78d,SES_bcf793e2bcb8,EVT_f9af411913c9,integer,NVDA,900000,900000,,1,2250,success,,2025-03-02 07:31:42.006000
ORD_65b90e3c1ebf,USR_235d769eec18,SES_3a214467d2ff,EVT_ea212486046c,integer,QQQ,1740000,580000,,3,4350,success,,2025-03-02 21:05:43.346000
ORD_0b79a647c7ab,USR_225d3b3a05bd,SES_8bdc4b27db01,EVT_c874bedf591e,integer,AAPL,1500000,250000,,6,3750,success,,2025-03-02 22:41:41.272000
ORD_962939eb9e8f,USR_2b29c121b5cc,SES_0360b69c4c43,EVT_88dfa304f9c3,fractional,MSFT,8000,520000,0.0154,,20,canceled,네트워크오류,2025-03-07 22:12:18.287000
ORD_b0ef7fd56392,USR_1a65b83d3be2,SES_f6c5ac031ebd,EVT_5f46562e3e62,integer,MSFT,520000,520000,,1,1300,success,,2025-03-02 23:53:08.856000
ORD_94fe95c1db7e,USR_3dcb8d3f4542,SES_c6be84730b5f,EVT_a74f99c998b9,integer,AAPL,1250000,250000,,5,3125,success,,2025-03-06 15:43:14.366000
ORD_07bf42a9dde6,USR_19a1549e4d13,SES_1f6fec34ce66,EVT_23f532ed3c7a,integer,NVDA,900000,900000,,1,2250,success,,2025-03-01 22:52:27.771000
ORD_50bb36ca759a,USR_60ff6f6f7605,SES_62a428c6c65e,EVT_445b57303578,integer,MSFT,3640000,520000,,7,9100,success,,2025-03-02 23:12:44.192000
ORD_14aff58f71fb,USR_8d3f584ea98b,SES_82ace2050d64,EVT_f7121e870ceb,integer,PLTR,720000,80000,,9,1800,fail,한도초과,2025-03-04 18:46:45.530000
ORD_83211f5407f7,USR_ab7238577a40,SES_0a5b966be206,EVT_05f125c96d05,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-02 19:03:38.141000
ORD_c61e6b1b46ad,USR_06f2cb015d55,SES_8f6eeb20c017,EVT_0ae5a4729016,integer,TSLA,2240000,280000,,8,5600,success,,2025-03-04 14:04:40.220000
ORD_874fa6481872,USR_8552cb0d2c67,SES_4e9fb275cd3d,EVT_5d71718bb4c3,integer,NVDA,8100000,900000,,9,20250,success,,2025-03-03 12:20:20.016000
ORD_215063084aeb,USR_5deedf137451,SES_4d8ad1f6525d,EVT_663c8fed6e9b,integer,TSLA,2240000,280000,,8,5600,success,,2025-03-02 08:29:46.426000
ORD_8c451dcd1168,USR_37289bc00806,SES_749a79d8e5c2,EVT_a8c70008f2d1,integer,NVDA,8100000,900000,,9,20250,success,,2025-03-02 10:36:04.576000
ORD_1b91e59210ab,USR_560ff4c0004d,SES_c614ae4eec2b,EVT_cd285eed03f2,integer,TQQQ,450000,75000,,6,1125,success,,2025-03-06 05:57:30.837000
ORD_6afa8fa3ea43,USR_c65923319a38,SES_113cd2b3949d,EVT_1b4b95e534c1,integer,NVDA,3600000,900000,,4,9000,success,,2025-03-07 19:59:38.308000
ORD_98965871f96d,USR_e2fa4d1bb2eb,SES_3f5eed4e9b9e,EVT_2f79747ae01a,integer,TSLA,1960000,280000,,7,4900,success,,2025-03-01 13:17:34.192000
ORD_e74fc0e641a0,USR_aa392ecd397d,SES_b877e177ad93,EVT_d4529cfd6ff4,integer,TSLA,1120000,280000,,4,2800,success,,2025-03-01 19:02:17.097000
ORD_80546234c478,USR_2e4ad7b7d389,SES_b648cebc20f1,EVT_118751df9d57,integer,IONQ,80000,40000,,2,200,success,,2025-03-02 00:26:01.565000
ORD_b9012695ce53,USR_f12336692a9f,SES_ecafd311fb09,EVT_48806e9f806e,integer,PLTR,640000,80000,,8,1600,success,,2025-03-02 18:20:24.136000
ORD_36ee31f5dde8,USR_b4570413d9ee,SES_a1e252eb24c0,EVT_0e3887085b47,integer,NVDA,9000000,900000,,10,22500,success,,2025-03-04 23:06:13.559000
ORD_e6be7179e2d2,USR_2c746043141c,SES_59d268037134,EVT_8948e0a3b93e,integer,NVDA,9000000,900000,,10,22500,canceled,한도초과,2025-03-07 22:21:53.326000
ORD_f1be256403a8,USR_22547b998426,SES_b7a25c092dec,EVT_004e3d717dfd,integer,TSLA,2800000,280000,,10,7000,success,,2025-03-02 08:16:33.808000
ORD_5683d9057dbb,USR_086527f4759c,SES_615206ad818b,EVT_c43de3a45e27,integer,NVDA,900000,900000,,1,2250,success,,2025-03-01 16:36:03.967000
ORD_27ea80a4c1a0,USR_2dc105f2f8df,SES_52f551c1bb98,EVT_22e9dd7541db,fractional,QQQ,12000,580000,0.0207,,30,success,,2025-03-05 23:58:50.758000
ORD_d6dab088db7c,USR_1858e17aa8ac,SES_ce3e16dc88a6,EVT_9469897bb4e6,integer,TQQQ,675000,75000,,9,1688,success,,2025-03-05 13:00:03.476000
ORD_546a547f0b4a,USR_a6ea273c4c60,SES_82ee1e2438cd,EVT_5b731100b824,fractional,NVDA,16000,900000,0.0178,,40,success,,2025-03-04 07:05:25.266000
ORD_2dd9cd3e7051,USR_fc651d5e2331,SES_465ecd166c8f,EVT_6d725f56f4dd,integer,PLTR,160000,80000,,2,400,success,,2025-03-02 09:08:30.845000
ORD_3df9ba80c4c3,USR_7bea31bd1939,SES_4effa5cc4fdd,EVT_b785a38a72f3,integer,AAPL,500000,250000,,2,1250,success,,2025-03-01 13:39:27.216000
ORD_8febbf933cd9,USR_7c481f353905,SES_f7988043fbb3,EVT_39481c420edd,integer,MSFT,5200000,520000,,10,13000,success,,2025-03-02 14:42:45.267000
ORD_a089837c099b,USR_fa74de897c74,SES_d747cfa56cb8,EVT_334b14c9fe47,integer,TSLL,105000,15000,,7,262,success,,2025-03-07 05:02:21.852000
ORD_b4005b10d76d,USR_17471a3def8e,SES_c53ea1c12c69,EVT_b137407e1eef,fractional,AAPL,29000,250000,0.116,,72,success,,2025-03-02 00:00:36.305000
ORD_1eaa63698e1a,USR_342e9953a2a3,SES_67ab1dd26d65,EVT_254698154155,integer,NVDA,4500000,900000,,5,11250,success,,2025-03-03 08:55:39.529000
ORD_3983a6ca62b3,USR_9e2836fd8821,SES_5c270d04fd19,EVT_a743a7125b5a,integer,NVDA,4500000,900000,,5,11250,success,,2025-03-07 09:24:29.261000
ORD_631566c517db,USR_f21a998be139,SES_3af474650f19,EVT_87a310bcf417,integer,AAPL,1250000,250000,,5,3125,success,,2025-03-02 12:51:58.278000
ORD_d811933ac493,USR_4ae64ee66f74,SES_8f1170eefbd8,EVT_cc61561bc539,integer,TSLL,90000,15000,,6,225,success,,2025-03-07 22:41:13.599000
