user_id,experiment_group,gender,age_group,device_type,investment_type,acquisition_channel,first_trade_date,total_trade_count,is_first_fractional_exp
USR_b20b64d87b36,A,F,20대,android,공격투자형,organic,2024-03-31,77,True
USR_1e2fbddb8fa8,A,M,20대,android,위험중립형,ad,2024-12-30,61,True
USR_bc574e39d374,A,F,30대,android,안정추구형,search,2024-07-24,36,False
USR_49261279a948,A,F,30대,android,적극투자형,ad,2024-04-29,83,False
USR_290603440791,A,F,30대,android,안정추구형,search,2024-03-18,35,True
USR_3d342fe68ad1,A,M,40대,android,위험중립형,search,2024-12-26,34,True
USR_6f61981782ed,A,M,30대,android,적극투자형,organic,2024-06-23,162,False
USR_9887cb836940,A,M,40대,android,안정형,organic,2025-01-12,192,True
USR_8545e51c5198,A,M,20대,android,안정형,ad,2025-02-27,188,True
USR_c4157d3f129c,A,F,40대,android,적극투자형,organic,2024-05-31,110,True
USR_a6de7045f572,A,F,30대,ios,안정추구형,ad,2024-12-24,125,True
USR_6bf814fd0d31,A,M,30대,ios,공격투자형,search,2024-07-08,41,False
USR_7782de06162f,A,M,30대,ios,안정형,organic,2024-12-23,78,True
USR_1ad607aaaeec,A,M,20대,android,적극투자형,organic,2024-08-22,167,True
USR_a4db3491db36,A,M,20대,android,적극투자형,organic,2024-03-30,25,False
USR_d83b6e0ea110,A,F,30대,ios,안정형,organic,2025-02-24,88,False
USR_3a977bfa7f08,A,M,20대,ios,적극투자형,organic,2024-08-16,27,False
USR_ad19226d3edf,A,M,40대,ios,위험중립형,organic,2024-12-22,174,True
USR_57fdbe347852,A,F,30대,android,위험중립형,organic,2024-11-11,39,True
USR_476a13709a72,A,F,40대,ios,적극투자형,organic,2024-12-19,151,True
USR_8c8a8f0e22a3,A,F,20대,android,위험중립형,organic,2024-04-04,142,False
USR_a800f587d3d2,A,M,20대,android,위험중립형,ad,2024-03-28,53,True
USR_1cae37705fae,A,M,20대,ios,위험중립형,organic,2024-10-29,29,False
USR_00b2fb3584e5,A,M,20대,android,안정추구형,organic,2024-08-28,34,True
USR_b90373c7e653,A,M,20대,ios,위험중립형,organic,2024-07-02,198,True
USR_8cab164967df,A,F,50대이상,ios,안정추구형,organic,2024-08-09,161,True
USR_de769f8aa15c,A,M,30대,ios,공격투자형,search,2024-05-29,72,True
USR_6fce071caf4a,A,F,20대,android,위험중립형,ad,2024-09-14,163,False
USR_0c7df5e1ae4d,A,F,30대,ios,공격투자형,ad,2024-10-29,23,False
USR_6f3c4ad3f2f0,A,M,30대,ios,공격투자형,organic,2024-03-29,31,True
USR_c26a23438020,A,M,20대,ios,적극투자형,ad,2024-06-09,185,True
USR_99c70a318564,A,M,30대,android,적극투자형,ad,2024-12-30,8,True
USR_a7f2b55ae847,A,M,50대이상,ios,공격투자형,search,2024-04-13,117,False
USR_831759ea16fc,A,F,20대,ios,적극투자형,ad,2025-01-07,173,True
USR_32658a3cbd98,A,M,40대,ios,공격투자형,search,2024-10-26,94,False
USR_f852dacd1c6c,A,M,30대,android,안정형,organic,2024-03-30,83,False
USR_674f636f189c,A,M,30대,android,안정추구형,search,2024-12-29,14,False
USR_b23f5a0861dd,A,F,20대,android,적극투자형,ad,2024-07-05,199,True
USR_46e00a7b402f,A,F,20대,ios,적극투자형,ad,2024-05-16,190,True
USR_7d6d126e77f5,A,F,40대,ios,적극투자형,organic,2024-11-20,140,True
USR_b8f50a45a78a,A,F,20대,ios,안정형,organic,2024-09-04,178,True
USR_8edb5e55ee23,A,F,40대,android,적극투자형,search,2024-09-24,136,False
USR_5700cb15b7e6,A,F,20대,android,위험중립형,ad,2024-10-08,60,False
USR_9ed4667f60de,A,M,50대이상,ios,안정추구형,organic,2025-01-16,130,True
USR_d3f4262b410b,A,F,30대,android,안정형,organic,2024-12-24,67,False
USR_6db944131ceb,A,F,20대,android,공격투자형,ad,2024-07-12,20,False
USR_bb98a2977e00,A,M,20대,ios,적극투자형,ad,2024-07-13,105,False
USR_2d12bf770ae2,A,M,30대,ios,위험중립형,ad,2024-12-29,176,False
USR_ea6790fbb1cb,A,F,40대,ios,적극투자형,organic,2024-12-15,64,False
USR_b92bbc9c0c9c,A,F,40대,ios,위험중립형,ad,2024-12-01,104,False
USR_0687b7a6a6aa,A,F,20대,ios,안정형,organic,2024-12-19,16,False
USR_202be29563d0,A,F,30대,android,적극투자형,search,2024-04-12,22,True
USR_30bee8bf7ef2,A,M,20대,ios,안정추구형,search,2024-04-04,33,False
USR_f5e413763804,A,M,50대이상,ios,위험중립형,organic,2025-02-03,147,False
USR_99d083c36a5b,A,M,30대,ios,적극투자형,organic,2024-08-31,48,False
USR_d3e948a2a4e8,A,F,30대,android,적극투자형,organic,2024-04-03,106,False
USR_941a2156311f,A,M,30대,ios,안정형,ad,2024-04-05,135,True
USR_ed6f3ec83a09,A,M,30대,ios,위험중립형,organic,2024-08-29,125,False
USR_43e4e690d37b,A,M,20대,ios,안정추구형,organic,2024-04-29,200,False
USR_b89e124a5675,A,M,30대,ios,적극투자형,ad,2024-11-01,26,True
USR_5c4a35a42ae2,A,M,30대,android,안정추구형,search,2024-11-08,100,True
USR_46b072ac7c41,A,M,30대,ios,위험중립형,search,2024-03-08,152,False
USR_ab85fff6c4ab,A,M,30대,android,공격투자형,organic,2024-11-24,127,True
USR_738100f7e36f,A,M,30대,ios,위험중립형,search,2025-02-18,1,False
USR_763cd8309760,A,F,20대,ios,안정형,ad,2024-09-16,38,False
USR_4b57c016019c,A,M,40대,android,공격투자형,organic,2025-01-22,170,True
USR_8e4c2ebc61f6,A,F,20대,ios,공격투자형,search,2024-07-20,125,True
USR_7d09ca1aa39c,A,F,50대이상,android,적극투자형,ad,2024-08-30,151,False
USR_11bbf0d080d7,A,M,20대,ios,안정형,search,2025-02-28,147,True
USR_ae606a8da256,A,M,30대,ios,적극투자형,organic,2024-04-21,145,False
USR_8f0838ac551f,A,F,20대,ios,위험중립형,ad,2024-09-18,23,False
USR_0715c8915c00,A,M,20대,ios,안정추구형,ad,2024-11-13,18,False
USR_9ff265aad19a,A,M,30대,ios,적극투자형,ad,2024-07-29,106,True
USR_1cc4a63e3679,A,M,30대,ios,적극투자형,ad,2024-05-09,176,True
USR_e2cb8e5713f3,A,M,20대,ios,안정추구형,organic,2024-10-18,19,True
USR_2b7cfb40ee00,A,F,50대이상,ios,위험중립형,organic,2025-01-12,158,True
USR_f23a5acbdf04,A,M,30대,android,안정형,organic,2024-07-21,26,False
USR_a14fe2063371,A,M,50대이상,android,공격투자형,organic,2024-05-28,73,False
USR_8f07a1503919,A,M,30대,ios,안정추구형,ad,2025-02-01,110,False
USR_efef3f4206cc,A,F,20대,ios,적극투자형,organic,2024-11-15,75,False
USR_14891f746f66,A,M,30대,android,공격투자형,search,2024-03-27,165,False
USR_07ea30ba2432,A,M,30대,ios,적극투자형,organic,2024-10-17,68,False
USR_8a844128dd08,A,M,30대,android,안정추구형,organic,2025-01-16,139,True
USR_0c643e30ef3a,A,F,30대,ios,안정형,ad,2024-06-06,138,False
USR_348f5dac06b7,A,M,20대,ios,위험중립형,ad,2024-08-10,183,True
USR_edf8addf731c,A,M,50대이상,android,안정형,organic,2024-12-15,194,False
USR_c70684e14a93,A,M,20대,ios,안정형,ad,2025-02-07,175,False
USR_ac1114ef9ca4,A,M,20대,android,적극투자형,organic,2025-01-25,143,False
USR_219f00d6f6d9,A,F,40대,ios,공격투자형,organic,2024-03-07,134,True
USR_188bf021edbd,A,F,30대,android,안정추구형,search,2025-01-08,145,True
USR_32672f8541ec,A,F,40대,android,적극투자형,organic,2024-10-16,125,True
USR_dedab503c017,A,M,30대,ios,안정추구형,ad,2024-03-17,10,True
USR_75f8d4839c07,A,M,30대,ios,안정추구형,organic,2024-10-14,6,True
USR_7bb1682d22f9,A,M,40대,android,안정형,organic,2024-03-15,59,False
USR_7c9406dfadad,A,M,20대,android,적극투자형,search,2024-07-30,23,True
USR_4d959e38bab3,A,F,40대,android,공격투자형,ad,2024-08-21,132,True
USR_dacc1fdd518f,A,M,40대,ios,안정추구형,organic,2024-06-05,8,True
USR_93c2fc224cf0,A,M,20대,ios,적극투자형,organic,2025-02-03,181,True
USR_5f7ea67a864e,A,M,50대이상,ios,적극투자형,search,2024-03-17,96,False
USR_cd0a6c352ef9,A,F,30대,ios,위험중립형,organic,2024-09-05,67,False
USR_ac81ae2ddc6b,A,F,20대,ios,위험중립형,ad,2024-05-12,55,True
USR_2475e87dd8ff,A,F,30대,ios,적극투자형,organic,2025-02-18,197,True
USR_0255c8873b33,A,F,40대,ios,위험중립형,organic,2024-11-06,79,False
USR_31734a9936d4,A,M,40대,android,위험중립형,ad,2024-07-08,120,False
USR_13b43e8e7d1d,A,F,20대,android,위험중립형,organic,2024-03-26,96,True
USR_d653deda6e16,A,M,30대,android,적극투자형,ad,2024-09-09,164,True
USR_cda5c2f7b458,A,M,30대,android,공격투자형,search,2024-11-24,196,False
USR_b883d67e1b22,A,M,30대,android,적극투자형,organic,2024-09-18,185,True
USR_7fc3ee64b849,A,F,30대,android,적극투자형,ad,2025-02-10,147,True
USR_2e19cbbb56bf,A,M,30대,android,적극투자형,organic,2024-06-30,172,True
USR_71901c9d5e93,A,F,30대,android,위험중립형,ad,2024-10-01,33,False
USR_7e14a16d5d9b,A,M,50대이상,android,위험중립형,organic,2024-09-10,57,True
USR_56524b5d5ac2,A,F,20대,android,적극투자형,search,2024-10-18,119,True
USR_8463819718b5,A,M,50대이상,android,안정추구형,organic,2025-01-23,50,True
USR_eb24dbbff69b,A,M,20대,ios,안정형,search,2024-12-13,52,False
USR_69aa1f8942f7,A,M,20대,android,안정형,organic,2024-11-28,125,True
USR_93d539cc690d,A,F,30대,ios,공격투자형,ad,2024-11-13,44,True
USR_a63e66a8d696,A,M,20대,android,적극투자형,organic,2024-07-21,104,True
USR_30aae99d3955,A,F,30대,ios,공격투자형,ad,2025-02-21,194,True
USR_c07e1c699cf0,A,M,20대,android,적극투자형,ad,2024-03-10,80,True
USR_5978b5648426,A,F,40대,ios,위험중립형,organic,2024-09-29,117,True
USR_511b1640ecaf,A,M,50대이상,android,공격투자형,search,2024-09-06,126,True
USR_85c8053b9062,A,M,30대,android,공격투자형,ad,2024-11-04,34,False
USR_b67f27fa2eba,A,M,30대,ios,위험중립형,organic,2025-02-09,164,False
USR_47fc34be543a,A,F,30대,android,적극투자형,organic,2024-03-31,13,True
USR_ecbc5bae9815,A,F,30대,ios,적극투자형,ad,2024-12-12,176,False
USR_195814878236,A,F,20대,android,공격투자형,ad,2024-04-24,108,True
USR_4cf45910f69c,A,M,20대,ios,적극투자형,ad,2025-01-05,156,False
USR_b68ffde802de,A,M,30대,ios,적극투자형,search,2024-09-30,141,False
USR_d6886a46b399,A,F,20대,ios,위험중립형,organic,2024-03-22,29,False
USR_f5d1e24f7136,A,M,30대,ios,안정형,organic,2025-01-08,165,True
USR_2324dd083b75,A,M,20대,ios,위험중립형,organic,2024-12-01,75,True
USR_591cbf0e4a4a,A,F,40대,ios,공격투자형,organic,2025-02-05,36,False
USR_dacedc36c81f,A,M,30대,ios,적극투자형,search,2025-01-12,88,False
USR_8b157959001c,A,F,30대,ios,공격투자형,organic,2024-06-29,167,True
USR_28f0d760b2ad,A,M,50대이상,android,위험중립형,organic,2024-12-09,152,False
USR_ba7806011fb9,A,F,40대,android,위험중립형,search,2024-04-21,176,False
USR_a6defba12ac8,A,M,30대,ios,적극투자형,ad,2024-08-02,17,False
USR_81bb22fe9165,A,F,40대,android,위험중립형,organic,2024-05-09,58,True
USR_2ffce3be4454,A,M,30대,ios,적극투자형,ad,2025-01-11,187,False
USR_fe705c201197,A,M,40대,ios,위험중립형,organic,2024-05-19,157,True
USR_456b173c36b1,A,M,40대,android,적극투자형,organic,2024-12-06,126,False
USR_2bf942fc2b9d,A,M,30대,ios,적극투자형,ad,2024-08-19,61,False
USR_6d83ea91f3c3,A,F,30대,ios,공격투자형,organic,2024-09-20,128,False
USR_ae70e075608c,A,F,30대,ios,안정추구형,ad,2025-01-13,159,True
USR_c4b5c067b7a0,A,F,30대,android,안정추구형,organic,2024-09-07,14,False
USR_192d13a26250,A,M,30대,android,안정추구형,organic,2024-03-29,116,False
USR_5ea14ba78963,A,F,40대,ios,공격투자형,organic,2024-10-02,96,True
USR_3577b8fe45e4,A,M,30대,ios,공격투자형,search,2024-08-03,157,False
USR_ca60ef2ba494,A,F,40대,ios,공격투자형,ad,2024-11-23,28,True
USR_715fcfda9b69,A,F,20대,android,공격투자형,organic,2024-07-13,151,False
USR_9db9334fc012,A,F,20대,ios,안정추구형,search,2024-07-22,124,True
USR_a0d83e818480,A,F,20대,android,안정추구형,ad,2024-12-25,169,False
USR_422a05088214,A,M,50대이상,ios,적극투자형,organic,2024-03-11,71,True
USR_10249f38aa70,A,M,20대,android,안정추구형,ad,2024-04-26,192,True
USR_79bf49e24530,A,M,30대,ios,위험중립형,ad,2024-05-21,52,True
USR_098eb20ab273,A,M,20대,android,위험중립형,organic,2024-03-02,46,True
USR_c8665232962b,A,F,30대,ios,위험중립형,search,2024-06-28,171,True
USR_9f4991cc26c7,A,M,40대,ios,적극투자형,organic,2024-07-27,134,True
USR_8675f5a7cc1f,A,M,20대,ios,안정추구형,ad,2024-12-08,175,True
USR_092bec2ab15e,A,M,40대,ios,안정추구형,ad,2025-02-12,116,True
USR_13503aa03dab,A,F,30대,android,안정추구형,organic,2024-05-17,131,False
USR_e097e28763ff,A,M,50대이상,android,위험중립형,organic,2024-08-14,176,True
USR_d74bb8e87bea,A,F,30대,ios,위험중립형,ad,2024-07-17,163,True
USR_ea7274e5b8d6,A,F,30대,ios,공격투자형,search,2024-11-21,46,False
USR_712325b40506,A,M,20대,android,공격투자형,search,2025-02-08,143,False
USR_88b176126064,A,F,30대,ios,안정추구형,ad,2024-12-11,83,False
USR_f60ff8bc3b53,A,F,20대,android,적극투자형,organic,2024-05-11,19,True
USR_b2fa1831baeb,A,M,20대,ios,공격투자형,organic,2024-06-15,140,False
USR_4c16e70a60c1,A,F,20대,ios,적극투자형,ad,2024-08-28,193,False
USR_33368132e224,A,M,30대,android,위험중립형,search,2025-01-01,115,True
USR_b461a595ec34,A,M,20대,ios,위험중립형,organic,2024-09-17,30,False
USR_a989e2535186,A,M,40대,android,공격투자형,search,2024-08-21,131,True
USR_9abe3a1fca93,A,M,30대,ios,공격투자형,organic,2025-01-10,198,False
USR_0399a3b0041a,A,M,40대,android,안정추구형,search,2024-03-15,27,True
USR_f7fd2c4496bd,A,M,30대,android,위험중립형,organic,2025-01-23,40,True
USR_d503bda9d773,A,F,20대,ios,안정형,organic,2024-10-23,148,True
USR_adc69b02bb49,A,M,30대,ios,공격투자형,ad,2024-09-20,173,False
USR_7911cbdc96c0,A,M,30대,ios,위험중립형,organic,2025-02-05,19,True
USR_92815fe175a4,A,M,30대,android,안정추구형,organic,2024-10-07,113,True
USR_6285d1d3b73e,A,M,20대,ios,위험중립형,organic,2024-08-12,140,True
USR_09216189065b,A,F,50대이상,android,위험중립형,organic,2024-04-03,3,True
USR_793041a93470,A,M,30대,ios,위험중립형,search,2024-05-29,22,False
USR_573b25125d59,A,M,30대,ios,적극투자형,search,2024-04-04,37,True
USR_4ab7a7fae91b,A,F,20대,ios,안정형,organic,2024-05-14,193,True
USR_107f216fe79a,A,F,20대,ios,적극투자형,organic,2025-01-25,51,False
USR_9acdffac69ce,A,F,30대,ios,적극투자형,organic,2025-01-08,18,False
USR_3e35f33738d3,A,M,20대,android,적극투자형,organic,2024-05-05,146,False
USR_250db697b7e1,A,M,20대,ios,안정추구형,organic,2024-11-07,165,True
USR_c7d3605bd030,A,M,40대,android,위험중립형,organic,2024-07-07,199,True
USR_e4439e56cfd5,A,M,40대,android,안정추구형,organic,2024-12-19,51,True
USR_8e9290895a6c,A,F,20대,ios,안정추구형,organic,2024-06-14,149,True
USR_4e2c4d5f17cc,A,M,20대,ios,적극투자형,search,2024-05-28,199,False
USR_ce25dddb7e0b,A,M,40대,android,적극투자형,organic,2024-12-22,131,True
USR_5b966c576fab,A,M,50대이상,ios,적극투자형,organic,2024-04-20,194,True
USR_bb6d4344b1f7,A,F,30대,android,공격투자형,ad,2024-12-16,124,True
USR_8717dd3064e9,A,M,20대,ios,안정추구형,organic,2024-11-01,53,False
USR_db77634de957,A,M,40대,android,안정형,ad,2025-02-08,83,True
USR_55664c285473,A,M,30대,ios,적극투자형,ad,2024-05-08,45,False
USR_921dd10e92cd,A,M,20대,android,적극투자형,search,2024-10-23,58,False
USR_401a06cd49d2,A,M,30대,ios,적극투자형,ad,2024-04-25,36,False
USR_1d02a45a82c2,A,F,20대,ios,위험중립형,organic,2024-12-10,184,False
USR_60e9682afda5,A,F,20대,ios,위험중립형,organic,2024-03-20,54,False
USR_89bd5e4c3a60,A,M,20대,ios,안정추구형,organic,2024-05-01,162,False
USR_4d273c6a47a6,A,F,50대이상,ios,위험중립형,search,2024-06-09,154,True
USR_33ffb5d86090,A,F,40대,android,안정추구형,organic,2025-01-16,156,False
USR_2dbc78e4b20e,A,F,30대,android,위험중립형,organic,2024-05-06,47,True
USR_44d747397705,A,M,50대이상,android,공격투자형,organic,2024-04-29,59,True
USR_7a1b3157756c,A,F,50대이상,ios,공격투자형,search,2024-03-15,39,True
USR_0c2f4c95eb28,A,M,40대,android,위험중립형,search,2024-06-01,31,True
USR_7bf4dca3f72d,A,M,20대,ios,안정추구형,ad,2024-03-18,134,True
USR_7c7078e392ef,A,M,50대이상,ios,안정추구형,search,2024-06-27,98,True
USR_3072987363cf,A,F,30대,android,안정형,organic,2024-07-26,123,False
USR_25d580e5bd33,A,F,30대,android,공격투자형,ad,2024-10-20,182,False
USR_349213c2d67a,A,M,30대,ios,공격투자형,organic,2024-11-15,81,True
USR_4b473de00c44,A,F,20대,android,안정형,organic,2024-05-30,94,False
USR_334de3723fc7,A,F,30대,ios,적극투자형,search,2024-05-19,95,False
USR_f28d93d5d77c,A,M,40대,android,적극투자형,ad,2024-08-09,169,True
USR_7ac385716444,A,F,20대,android,위험중립형,ad,2024-06-13,87,False
USR_d11fd01fa450,A,F,30대,ios,적극투자형,ad,2024-04-09,24,False
USR_f60408120498,A,F,20대,ios,안정형,organic,2024-08-23,10,False
USR_89e492cec0e1,A,F,20대,android,위험중립형,organic,2024-04-29,199,False
USR_8aeaa46deb04,A,F,30대,ios,위험중립형,ad,2024-06-08,9,False
USR_4a7c90ccd53b,A,F,30대,android,공격투자형,organic,2024-08-28,1,False
USR_c0ad0f96a79f,A,M,30대,ios,위험중립형,search,2024-08-05,133,True
USR_88b985cec5af,A,M,30대,ios,안정추구형,organic,2024-05-18,90,True
USR_43a1d9b53dce,A,M,30대,android,위험중립형,ad,2024-08-06,67,True
USR_b2bd0d06dc62,A,F,20대,ios,안정추구형,ad,2024-12-31,66,True
USR_3a577238d416,A,F,50대이상,android,안정형,organic,2024-05-16,63,True
USR_dffba6062810,A,M,30대,ios,위험중립형,search,2025-02-14,67,False
USR_c56b6f6b0316,A,M,20대,android,공격투자형,search,2024-09-20,91,False
USR_389451fa7c0c,A,M,20대,ios,안정형,organic,2024-03-21,88,True
USR_1a719883636b,A,F,40대,ios,안정형,organic,2024-10-14,192,False
USR_d435fbfa4800,A,F,30대,ios,안정추구형,organic,2024-10-16,52,False
USR_867da3b9722c,A,M,20대,android,공격투자형,search,2025-01-19,170,True
USR_1f8a6839235a,A,F,40대,android,안정추구형,ad,2024-08-22,127,True
USR_a7811c599b0f,A,F,20대,ios,공격투자형,ad,2024-06-12,57,False
USR_b850a992a824,A,F,50대이상,ios,안정추구형,organic,2025-02-12,101,True
USR_4c7a90a718de,A,F,30대,ios,적극투자형,organic,2024-09-20,4,True
USR_1c23244338e7,A,M,40대,ios,안정형,organic,2024-11-25,61,True
USR_e6de81a3fac8,A,M,30대,ios,적극투자형,organic,2024-07-29,96,True
USR_7e4f936fcd34,A,F,50대이상,android,안정추구형,ad,2024-03-14,26,False
USR_6cdc880c32ab,A,M,20대,android,적극투자형,search,2024-12-14,3,False
USR_4a0e0dc161ac,A,M,30대,android,안정추구형,organic,2024-09-20,77,True
USR_97c71638ed3d,A,F,20대,ios,공격투자형,ad,2024-11-10,122,True
USR_dd29e01c2ed6,A,M,30대,ios,적극투자형,organic,2024-05-19,66,True
USR_e59cbed6469d,A,M,30대,android,안정형,organic,2024-05-09,167,True
USR_7db56f4b66d5,A,F,30대,ios,적극투자형,search,2024-07-15,98,True
USR_e9608977de38,A,F,30대,android,안정추구형,organic,2024-09-09,157,False
USR_36d06bdd3567,A,M,20대,ios,위험중립형,organic,2024-09-19,182,True
USR_d50c74a73e93,A,F,40대,ios,적극투자형,organic,2024-08-27,134,True
USR_f70e7b249d1b,A,F,30대,ios,공격투자형,organic,2024-03-27,191,False
USR_b7a428798447,A,F,20대,ios,위험중립형,search,2024-07-01,7,False
USR_9688a9fc29a5,A,M,30대,ios,적극투자형,organic,2025-01-16,100,True
USR_17eed32068c7,A,M,20대,android,안정형,search,2024-12-03,170,False
USR_5e1c8fb5be7a,A,F,40대,ios,위험중립형,organic,2024-10-12,35,True
